No,name,LCD,VF,Density,PLD,Va,ASA
2285,GESDUF_freeONLY,7.52813,0.5154,1.11652,7.29727,0.461612,767.664
2286,GESNIC_freeONLY,5.37468,0.4406,1.75115,3.61972,0.251606,364.676
2287,GESNOI_freeONLY,5.44926,0.4438,1.77998,3.48818,0.249329,348.38
2288,GEVXIQ_freeONLY,3.32962,0.4028,2.02931,2.79323,0.198491,0
2289,GEVYEN_freeONLY,3.46357,0.4294,1.41407,2.43005,0.303662,0
2290,GEWXAJ_freeONLY,4.82967,0.4016,1.69669,4.48576,0.236696,358.342
2291,GEZFIC_charged,4.12718,0.47,1.23461,3.16539,0.380687,0
2292,GEZFOI_charged,4.42038,0.5176,1.21643,2.61122,0.425509,0
2293,GEZRAG_freeONLY,7.64547,0.5652,1.28706,4.04848,0.439139,1250.76
2294,GEZYOB_freeONLY,5.97203,0.5414,1.47469,4.53159,0.367128,1294.11
2295,GEZYUH_freeONLY,5.69188,0.5296,1.5141,4.56898,0.349779,1227.31
2296,GEZZAO_freeONLY,5.2549,0.464,1.83028,3.39885,0.253513,626.527
2297,GIFKEL_freeONLY,4.63167,0.5428,1.28045,4.31957,0.423914,961.183
2298,GIFKIP_freeONLY,4.45514,0.5336,1.26421,4.16679,0.422081,914.98
2299,GIHBII_freeONLY,4.5778,0.4284,2.52371,2.7831,0.16975,0
2300,GIHPAQ_freeONLY,6.0679,0.4978,1.43929,3.12948,0.345865,0
2301,GIHPEU_freeONLY,6.0987,0.4938,1.41879,3.23078,0.348042,0
2302,GIJXAA_freeONLY,10.59462,0.6526,0.990408,7.92596,0.658921,1778.16
2303,GIKMOD02_freeONLY,3.04505,0.4104,1.98534,2.51015,0.206715,0
2304,GIKMOD03_freeONLY,3.04161,0.4086,1.98705,2.50215,0.205632,0
2305,GIKMOD04_freeONLY,3.05711,0.412,1.98042,2.529,0.208037,0
2306,GIKMOD05_freeONLY,3.06117,0.4118,1.97743,2.52573,0.208251,0
2307,GIKMOD06_freeONLY,3.07524,0.4154,1.97059,2.5213,0.2108,0
2308,GIKMOD08_freeONLY,3.08088,0.4108,1.97785,2.49575,0.2077,0
2309,GIKMOD09_freeONLY,3.0907,0.41,1.9774,2.48135,0.207343,0
2310,GIKMOD10_freeONLY,3.10876,0.412,1.96758,2.4819,0.209395,0
2311,GIKMOD11_freeONLY,3.09619,0.4146,1.97876,2.47015,0.209525,0
2312,GIKMOD12_freeONLY,3.09657,0.4096,1.98416,2.47426,0.206435,0
2313,GIKQIC_freeONLY,3.78387,0.409,1.69729,3.47181,0.240972,248.895
2314,GIMHAM_freeONLY,4.751,0.4792,1.44617,2.4657,0.331357,0
2315,GIMSUS_freeONLY,4.94182,0.4382,1.63504,3.17204,0.268006,0
2316,GINPAW_freeONLY,5.2982,0.4082,1.46721,2.63149,0.278215,0
2317,GIQXEK_freeONLY,3.95637,0.4782,1.95387,2.68265,0.244746,0
2318,GIQXIO_freeONLY,4.0676,0.4716,2.05919,2.84415,0.229023,0
2319,GIQXOU_freeONLY,4.08185,0.469,2.11777,2.80746,0.221459,0
2320,GIQXUA_freeONLY,4.08299,0.47,2.04685,2.85016,0.229621,0
2321,GIQYAH_freeONLY,4.07514,0.471,2.10703,2.76593,0.223537,0
2322,GIQYEL_freeONLY,3.92897,0.4802,1.93643,2.75085,0.247982,0
2323,GIQYIP_freeONLY,4.12623,0.475,1.9863,2.88828,0.239138,0
2324,GIQYOV_freeONLY,4.31675,0.5026,1.85027,3.16026,0.271636,0
2325,GIQYUB_freeONLY,4.08911,0.4734,2.0627,2.8329,0.229505,0
2326,GIRHEW_freeONLY,4.31665,0.4636,1.50699,3.3107,0.307632,357.423
2327,GIRYEN_freeONLY,4.46145,0.4038,1.49644,3.72288,0.269841,191.829
2328,GIRYIR_freeONLY,4.09649,0.391,1.53911,3.3872,0.254043,119.07
2329,GIRYOX_freeONLY,3.97688,0.383,1.5554,3.23059,0.246239,0
2330,GIRYUD_freeONLY,4.50395,0.4016,1.50379,3.69554,0.267059,201.971
2331,GIRZAK_freeONLY,4.21373,0.4018,1.53199,3.61145,0.262273,154.969
2332,GISMIG_freeONLY,4.0304,0.4292,1.49375,2.93362,0.28733,0
2333,GISNED_freeONLY,16.88394,0.8226,0.446812,10.60987,1.84104,4557.7
2334,GISWEM_freeONLY,4.22229,0.4008,1.40214,3.34094,0.285849,176.448
2335,GISZUD_freeONLY,6.49431,0.726,1.08851,5.39638,0.666964,2471.91
2336,GISZUF_freeONLY,5.95545,0.4668,1.42487,5.07662,0.327608,415.235
2337,GITPIK_freeONLY,6.71051,0.5796,1.11496,5.85889,0.519839,1602.63
2338,GITSUY_freeONLY,12.38253,0.694,0.866035,7.614,0.801354,2155.27
2339,GITTOT01_manual,11.40059,0.627,0.902033,3.10208,0.695097,0
2340,GITTOT_manual,11.41369,0.6252,0.903406,3.07343,0.692048,0
2341,GITTUZ_freeONLY,10.85901,0.6084,1.03314,8.03964,0.588883,1347.74
2342,GITVAH01_freeONLY,9.03293,0.5302,1.44808,4.92005,0.366141,841.568
2343,GITVAH_freeONLY,8.75698,0.4918,1.57163,4.92208,0.312924,552.741
2344,GITVEL01_freeONLY,15.27666,0.723,0.777112,13.37931,0.930368,2335.71
2345,GITVEL_freeONLY,15.24588,0.724,0.777112,13.37948,0.931654,2351.93
2346,GITWIQ_freeONLY,5.04878,0.443,1.55276,3.9878,0.285298,634.043
2347,GITZAM_freeONLY,3.82434,0.4108,1.41655,2.6197,0.289999,0
2348,GIVHIC_freeONLY,5.68256,0.5352,1.01525,4.14915,0.527158,1295.41
2349,GIVNIK_freeONLY,7.21449,0.6652,0.867445,5.67473,0.76685,2611.55
2350,GIVNOQ_freeONLY,7.18513,0.648,0.897407,5.72761,0.72208,2604.91
2351,GIWBEU_charged,6.28733,0.5726,1.07489,3.84153,0.532703,1520.3
2352,GIWBIY_charged,6.45593,0.587,1.07571,4.24018,0.545689,1620.48
2353,GIWBOE_charged,6.1387,0.537,1.1355,4.01365,0.472918,1298.19
2354,GIWCAR_ion_b,6.05356,0.5834,1.07197,4.17814,0.544229,1546.78
2355,GIWCIZ_ion_b,5.12494,0.492,1.25757,3.68789,0.391229,587.595
2356,GIWCOF_ion_b,6.18603,0.5864,1.09486,4.18536,0.535596,1710.03
2357,GIWNUV_freeONLY,4.42846,0.547,1.47073,3.33731,0.371924,569.088
2358,GIXGOK_freeONLY,17.36935,0.6542,1.04037,5.40179,0.628815,1447.48
2359,GIXMUX_freeONLY,5.54225,0.4618,1.29032,2.5429,0.357897,0
2360,GIXNAE_freeONLY,7.22845,0.6572,0.852646,6.88703,0.770777,2373.83
2361,GIYSEN_freeONLY,5.42608,0.4968,1.45199,5.04414,0.342152,660.129
2362,GIYSIR_freeONLY,5.35034,0.4966,1.46578,4.96809,0.338795,635.609
2363,GIYSOX_freeONLY,5.41931,0.4898,1.46994,4.91867,0.333211,629.008
2364,GIYSUD_freeONLY,5.22971,0.5016,1.3923,3.68188,0.360268,725.161
2365,GIYTAK_freeONLY,5.6035,0.5474,1.28519,4.3241,0.425929,1251.61
2366,GIYTIS_SL,6.15959,0.6424,0.966844,5.08946,0.66443,2213.41
2367,GIZJOP_freeONLY,5.3179,0.5948,1.18697,2.78115,0.501109,0
2368,GIZVER_freeONLY,3.32484,0.3612,1.75609,2.88469,0.205684,0
2369,GIZXET_freeONLY,4.75858,0.5818,0.984908,3.81827,0.590715,1402.32
2370,GOBGAG_freeONLY,17.26438,0.6532,1.05121,5.3381,0.621382,1443
2371,GOBTAT_freeONLY,7.10593,0.6472,0.916339,5.74189,0.706289,2293.96
2372,GOGSIF_freeONLY,5.27269,0.5052,1.13819,3.30295,0.443864,0
2373,GOGWAB_freeONLY,4.25003,0.5766,1.17295,3.38466,0.491582,945.151
2374,GOGWEF_freeONLY,4.32441,0.569,1.1063,3.31974,0.514328,979.249
2375,GOJDOZ_freeONLY,3.80908,0.3728,3.18492,2.42426,0.117052,0
2376,GOJFAN_charged,16.63143,0.7304,1.28609,5.96233,0.567923,1657.69
2377,GOJRED_manual,7.79089,0.453,1.25142,2.85498,0.36199,0
2378,GOKBUE_freeONLY,6.09249,0.5592,1.63047,4.54759,0.342968,807.969
2379,GOLDAO_freeONLY,5.67668,0.3096,2.34418,4.80976,0.132072,146.431
2380,GOLQII_freeONLY,3.73015,0.3658,2.16778,3.36962,0.168744,61.5829
2381,GOLYOX_freeONLY,5.22433,0.444,1.34152,3.12115,0.330968,0
2382,GOMPOO_freeONLY,4.82449,0.4062,1.92377,2.89173,0.211147,0
2383,GOMRAC_freeONLY,5.39247,0.4662,1.96258,3.37051,0.237544,438.212
2384,GOMREG_freeONLY,5.38381,0.4612,1.86675,3.63961,0.247061,474.968
2385,GONSUZ_freeONLY,4.31262,0.4898,1.54869,4.05462,0.316268,416.31
2386,GOPLUS_freeONLY,4.69015,0.5316,1.19782,3.69955,0.443805,840.622
2387,GOQSIQ_freeONLY,8.1775,0.6412,1.00533,6.04263,0.637802,1629.55
2388,GOQTIR_freeONLY,4.14053,0.5186,1.4311,2.7598,0.362378,0
2389,GOQWOY_freeONLY,8.51298,0.7176,0.782047,6.88549,0.917592,2664.84
2390,GOQXAN_freeONLY,4.32122,0.4396,1.58373,3.40875,0.277573,390.205
2391,GORJEE_freeONLY,6.22352,0.5994,1.2742,3.46281,0.470413,1085.53
2392,GORQAF_freeONLY,6.72825,0.7648,1.1538,5.09275,0.662854,2492.42
2393,GORWUF_freeONLY,8.33661,0.6516,0.969393,7.09541,0.672173,1654.15
2394,GOSBIB_freeONLY,5.04151,0.3778,3.45026,2.66215,0.109499,0
2395,GOSDID_freeONLY,6.89907,0.5544,1.09194,4.03109,0.507721,1297.48
2396,GOSRIP_freeONLY,3.85721,0.4536,1.99824,2.69453,0.226999,0
2397,GOTDIE_freeONLY,4.73101,0.3958,1.48128,4.56435,0.267202,125.788
2398,GOTNEK_freeONLY,5.08222,0.4582,1.35406,3.88605,0.338389,308.798
2399,GOVHOQ_freeONLY,5.0786,0.3698,2.10255,4.57892,0.175882,191.957
2400,GOVXIA_freeONLY,6.67259,0.4988,1.1406,5.28318,0.437316,971.384
2401,GOXMEN_freeONLY,5.02477,0.4038,1.34483,2.84713,0.300261,0
2402,GOYPAN_freeONLY,3.85595,0.4784,1.53512,2.62604,0.311637,0
2403,GOYPER_freeONLY,3.86862,0.4886,1.4708,2.68927,0.3322,0
2404,GOYXAV_freeONLY,3.94211,0.3586,2.22519,3.09375,0.161155,0
2405,GOYXEZ_freeONLY,3.93503,0.3626,2.23097,3.06474,0.16253,0
2406,GOYXID_freeONLY,3.92669,0.3626,2.25635,3.05098,0.160702,0
2407,GOYXOJ_freeONLY,3.91618,0.3556,2.26908,3.05762,0.156715,0
2408,GOYXUP_freeONLY,3.94982,0.3554,2.2788,3.14371,0.155959,0
2409,GOYYAW_freeONLY,3.94364,0.3504,2.31343,3.0863,0.151463,0
2410,GOYYEA_freeONLY,3.89793,0.3474,2.03428,3.03628,0.170773,0
2411,GOYYIE_freeONLY,3.88784,0.347,2.39828,3.0249,0.144687,0
2412,GOZNAM_freeONLY,6.00626,0.6044,1.06415,4.60575,0.567964,1587.48
2413,GOZNEQ_freeONLY,6.09971,0.6194,1.0154,3.88857,0.610007,1917.45
2414,GUANZS_freeONLY,5.10287,0.6518,1.31647,4.04623,0.495113,1570.09
2415,GUBBAG_freeONLY,6.17269,0.6658,1.25773,4.47662,0.529365,1492.11
2416,GUBKUL_freeONLY,6.0262,0.417,2.00765,4.80184,0.207705,360.162
2417,GUBSED_freeONLY,4.2033,0.4096,1.58943,2.82128,0.257702,0
2418,GUBVUU_freeONLY,6.68014,0.5498,1.0935,4.12514,0.502791,1280.87
2419,GUBZAF_freeONLY,8.48171,0.6076,0.891092,3.92126,0.68186,1527.95
2420,GUCHUJ_freeONLY,4.6187,0.5024,1.51336,3.46778,0.331977,694.679
2421,GUCJAQ_freeONLY,5.76197,0.4888,1.29019,4.68972,0.37886,946.616
2422,GUFREF_freeONLY,4.21553,0.4724,1.21319,3.44252,0.389386,525.958
2423,GUFXEM_freeONLY,5.29419,0.4554,1.45421,2.65631,0.313159,0
2424,GUGNON_freeONLY,5.28957,0.5076,1.12334,4.33662,0.451868,814.126
2425,GUGXOX_freeONLY,4.94456,0.463,1.55755,2.83228,0.297262,0
2426,GUHMIH_freeONLY,13.3149,0.778,0.498432,6.32995,1.5609,5688.77
2427,GUJGAU_freeONLY,4.66296,0.4316,1.64426,2.95254,0.262488,0
2428,GUJGEY_freeONLY,4.66121,0.438,1.69984,2.89757,0.257672,0
2429,GUJREK01_freeONLY,6.68707,0.5136,1.26858,6.10275,0.404863,653.267
2430,GUJREK_freeONLY,6.69718,0.5126,1.26858,6.09535,0.404075,654.344
2431,GUJTOV_freeONLY,3.55107,0.3354,2.41088,2.61724,0.139119,0
2432,GUKCIA_freeONLY,10.99321,0.7198,0.840166,5.88372,0.856736,2935.52
2433,GUKFEY_freeONLY,5.44718,0.5756,1.00374,4.31032,0.573453,1424.68
2434,GUKNIK_freeONLY,4.13183,0.4056,1.95805,3.25092,0.207145,0
2435,GUKXIU_freeONLY,4.00797,0.3234,2.8046,2.85782,0.115311,0
2436,GUKYUI_freeONLY,4.85912,0.4608,1.20599,4.51007,0.382092,520.082
2437,GULBAR_freeONLY,4.47722,0.4724,1.44705,3.75995,0.326458,581.002
2438,GULCAS_freeONLY,4.04261,0.4492,1.96197,2.84995,0.228954,0
2439,GULPIN_freeONLY,4.25802,0.4574,1.39734,3.49743,0.327337,423.648
2440,GULWAM_freeONLY,8.69308,0.7044,0.756867,7.48414,0.930679,2976.13
2441,GUMBIA_freeONLY,4.76441,0.4858,1.22051,3.35731,0.39803,604.649
2442,GUMDEZ_freeONLY,5.27869,0.5066,1.35338,4.82624,0.374323,865.416
2443,GUNZIA_freeONLY,5.83475,0.5296,1.2153,4.30482,0.435778,688.601
2444,GUPBEZ02_freeONLY,23.87093,0.8024,0.911245,10.84779,0.880553,1789.58
2445,GUPBOJ03_freeONLY,20.79847,0.7324,0.806562,8.00163,0.908052,2078.13
2446,GUPBUP_SL,12.69031,0.6966,0.919646,3.67391,0.757465,1688.54
2447,GUPCAW_freeONLY,13.64672,0.7426,0.814725,8.62891,0.911474,2293.83
2448,GUPCEA_freeONLY,20.25729,0.6494,1.05452,7.86931,0.615828,1260.93
2449,GUPDEB_freeONLY,20.68684,0.7196,0.945467,7.65386,0.761105,1638.15
2450,GUPJEG01_freeONLY,3.68475,0.3852,1.55092,3.35645,0.248368,118.358
2451,GUPJEG_freeONLY,3.71266,0.3906,1.53595,3.38841,0.254306,134.096
2452,GUPNUC01_freeONLY,4.3857,0.5808,1.55126,2.67312,0.374405,0
2453,GUPNUC_freeONLY,4.32964,0.566,1.56915,2.70763,0.360706,0
2454,GUQTOB_freeONLY,3.95311,0.4128,2.71398,3.16468,0.152101,0
2455,GUQWOG_freeONLY,7.33297,0.6126,0.957966,4.64507,0.63948,1979.44
2456,GURPIT_freeONLY,9.17432,0.7732,0.709696,7.72525,1.08948,3332.74
2457,GURPOZ_freeONLY,7.44587,0.5666,1.50447,3.76611,0.37661,871.124
2458,GURPUF_freeONLY,9.46604,0.789,0.69659,8.41122,1.13266,3384.04
2459,GURTIX_charged,6.67771,0.6046,1.24602,5.78982,0.485225,1471.39
2460,GUSMAJ_freeONLY,4.67375,0.4708,1.32281,3.80751,0.355908,435.074
2461,GUSNEN01_SL,2.85017,0.4252,1.55695,2.43486,0.273099,0
2462,GUSNEN_SL,3.06406,0.4272,1.52909,2.5329,0.279381,0
2463,GUTYIE_freeONLY,5.62453,0.6326,1.07616,4.16158,0.587833,1514.21
2464,GUVBEF_freeONLY,3.9698,0.4814,3.15458,2.59137,0.152604,0
2465,GUVBOQ_freeONLY,8.83128,0.4548,1.43518,4.93156,0.316894,696.779
2466,GUVCOP_freeONLY,5.41491,0.5786,1.44974,3.90299,0.399106,636.336
2467,GUVKUE_freeONLY,8.21847,0.664,1.22679,7.49363,0.54125,1673.24
2468,GUVLAL_freeONLY,8.46005,0.6704,1.21092,7.97124,0.55363,1701.98
2469,GUWDUY_freeONLY,6.18049,0.6008,0.97822,4.11372,0.614177,1714.69
2470,GUXJUF_freeONLY,4.84037,0.4542,1.41449,3.9654,0.321106,626.908
2471,GUXPOF_freeONLY,5.55889,0.4842,1.23352,4.54517,0.392537,711.987
2472,GUXQAR_freeONLY,3.675,0.4066,1.76327,2.97127,0.230595,0
2473,GUXSEY_freeONLY,6.24254,0.5316,1.49869,3.72061,0.354711,796.807
2474,GUXSIC_freeONLY,6.13867,0.517,1.60239,3.70141,0.322643,699.126
2475,GUXZIJ_freeONLY,4.80986,0.497,2.56608,4.13807,0.193681,332.244
2476,GUXZUV_freeONLY,6.04296,0.5458,1.77253,4.88173,0.307922,805.261
2477,GUYBAE_freeONLY,4.94886,0.4892,2.55332,3.45552,0.191594,338.866
2478,GUZVOO_freeONLY,7.72098,0.4558,1.84754,5.4148,0.246707,417.641
2479,HABCIZ_freeONLY,8.24178,0.6584,0.978706,7.12324,0.672725,2278.3
2480,HABDAS_freeONLY,8.35511,0.6456,1.02149,6.61077,0.632016,2218.19
2481,HABKOM_freeONLY,4.31694,0.42,2.33306,2.49305,0.180021,0
2482,HABQUY_freeONLY,25.71531,0.8702,0.295613,12.0883,2.94371,5579.14
2483,HABRAF_manual,24.30948,0.8462,0.38234,9.03515,2.21321,4885.64
2484,HABREJ_freeONLY,7.22153,0.6346,0.929467,5.5004,0.682757,1942.84
2485,HABRIN_freeONLY,3.54029,0.4012,1.49667,2.43469,0.268062,0
2486,HABRUZ_freeONLY,5.29969,0.4822,1.40198,3.81201,0.343941,574.722
2487,HACDOH_freeONLY,11.09643,0.6134,1.1212,3.77101,0.547091,1422.79
2488,HACDUN_freeONLY,11.06812,0.6108,1.21046,3.7276,0.504603,1301.95
2489,HACRAH_freeONLY,10.70695,0.6278,1.08072,3.98119,0.580906,1798.55
2490,HACREL_freeONLY,10.63772,0.628,1.11327,3.92828,0.564102,1619.18
2491,HADLOQ01_freeONLY,10.03253,0.7038,0.699735,9.59417,1.00581,2551.51
2492,HADPOU_freeONLY,4.62887,0.5016,1.93861,4.08311,0.258742,466.011
2493,HADQUA_freeONLY,4.81461,0.5746,1.02272,3.51016,0.561836,1512.21
2494,HAFDUQ_freeONLY,10.18086,0.6022,1.02758,3.36135,0.58604,1023.55
2495,HAFFAY_freeONLY,10.29565,0.5962,1.03347,3.34701,0.57689,1016.56
2496,HAFFEC_freeONLY,10.00896,0.605,1.02612,3.39542,0.589602,1039.86
2497,HAFGUQ_freeONLY,5.00398,0.603,1.4388,3.75819,0.4191,1079.02
2498,HAFQOW_freeONLY,7.39305,0.6134,0.945179,6.93116,0.648978,1809.69
2499,HAFQUC_freeONLY,6.71368,0.628,0.922153,5.31482,0.681015,1878.69
2500,HAFTOZ_freeONLY,15.37241,0.7832,0.554007,7.5238,1.4137,3682.59
2501,HAFVUH_SL,7.26111,0.5896,0.948615,7.14037,0.621538,1751.34
2502,HAFWAO_charged,9.30827,0.6286,0.852871,4.15962,0.73704,1786.13
2503,HAFWUI01_charged,5.28456,0.4062,1.37275,3.38003,0.295903,381.822
2504,HAFWUI_charged,5.17795,0.4118,1.38752,3.43564,0.296789,378.471
2505,HAHCUR_freeONLY,7.19827,0.546,1.10603,5.98763,0.493657,1197.82
2506,HAHPIQ_charged,9.53782,0.455,1.59282,8.62412,0.285657,387.91
2507,HAHPOW_freeONLY,9.6196,0.498,1.47235,8.46967,0.338235,424.013
2508,HAJDII_freeONLY,7.11031,0.5394,1.26291,6.37447,0.427108,783.122
2509,HAJJAE_freeONLY,3.57551,0.3962,1.7228,3.00678,0.229975,0
2510,HAJLEK_freeONLY,5.87742,0.367,1.36069,3.45437,0.269716,271.901
2511,HAJLIO_freeONLY,5.88281,0.3676,1.36262,3.51824,0.269774,274.096
2512,HAJLOU_freeONLY,5.886,0.3686,1.35798,3.5289,0.271433,274.776
2513,HAJLUA_freeONLY,5.93833,0.3782,1.34629,3.59787,0.28092,296.791
2514,HAJMAH_freeONLY,5.98029,0.3816,1.32826,3.63688,0.287294,302.571
2515,HAJMEL_freeONLY,5.95786,0.3816,1.33025,3.62462,0.286863,296.264
2516,HAJMIQ_freeONLY,11.09978,0.6854,0.942486,5.27401,0.727226,2359.92
2517,HAJPEQ_freeONLY,6.11767,0.5204,1.00677,3.57208,0.516901,847.173
2518,HAJRES_freeONLY,5.28648,0.5196,0.904106,3.63417,0.574711,593.217
2519,HAJYEZ_freeONLY,5.05238,0.4024,1.5443,3.74879,0.260571,413.129
2520,HAKCAZ_freeONLY,6.92897,0.5872,1.1909,5.03113,0.493072,1316.27
2521,HAKCIG_freeONLY,5.39588,0.4434,1.38697,2.97433,0.31969,0
2522,HAKSAQ_freeONLY,8.06588,0.618,1.30295,3.79558,0.47431,1311.17
2523,HAKSEU_freeONLY,8.08706,0.6148,1.26635,3.61748,0.485489,1293.3
2524,HAKTAR_freeONLY,8.14226,0.6064,1.26185,3.27028,0.480565,0
2525,HAKVOH_freeONLY,9.12551,0.6208,1.17123,3.7795,0.530041,1524.17
2526,HALQUJ_freeONLY,5.83271,0.6658,0.775057,4.11171,0.859034,2905.8
2527,HALVAU_freeONLY,4.86529,0.4516,1.32915,2.93,0.339766,0
2528,HAMJOW_freeONLY,5.97637,0.6442,0.916107,5.66826,0.703193,2405.35
2529,HAMJUC_freeONLY,10.68848,0.6192,1.13553,3.93393,0.545297,1671.02
2530,HAMLAL_freeONLY,4.60696,0.3756,3.12022,2.97877,0.120376,0
2531,HAMREU_freeONLY,7.3712,0.4552,1.79786,5.08597,0.25319,490.542
2532,HAMRIY_freeONLY,7.12952,0.434,1.96935,5.0191,0.220378,433.551
2533,HANKEO_freeONLY,11.34776,0.6804,1.00277,5.78827,0.678518,2091.97
2534,HANKOY_freeONLY,11.28133,0.6852,1.03455,5.84561,0.66232,2041.15
2535,HANKUE_freeONLY,11.04769,0.6828,1.09763,5.66619,0.622067,1997.81
2536,HAPBEI_freeONLY,6.38951,0.4568,1.43426,3.72071,0.318491,321.916
2537,HAPBIM_freeONLY,5.78643,0.4862,1.45866,2.41933,0.333319,0
2538,HAPGIR_freeONLY,6.03231,0.5158,1.33099,4.20826,0.387532,933.192
2539,HAPHUD_freeONLY,8.47502,0.6618,0.827108,6.8337,0.800137,2275.42
2540,HAPVAX_freeONLY,3.36989,0.3794,3.02123,2.60337,0.125578,0
2541,HAPVEB_freeONLY,3.35747,0.3772,3.04352,2.65445,0.123935,0
2542,HAQRID_freeONLY,8.35999,0.6542,1.01133,7.36684,0.646874,1814.52
2543,HARGUC_freeONLY,4.6565,0.3694,2.33414,2.44593,0.15826,0
2544,HARHOA_freeONLY,4.97732,0.467,1.31321,3.00932,0.355618,0
2545,HARHUG_freeONLY,5.00964,0.4664,1.31438,3.0462,0.354844,0
2546,HARNAR_freeONLY,3.90907,0.4162,1.79137,2.83611,0.232336,0
2547,HASMIZ_freeONLY,9.9371,0.687,0.740129,5.9051,0.928217,2833.15
2548,HASNIB_freeONLY,5.43048,0.524,1.84477,4.38787,0.284046,733.726
2549,HASNOH_freeONLY,5.38898,0.5336,1.91197,4.39397,0.279085,703.361
2550,HASNUN_freeONLY,5.56272,0.5262,1.80839,4.5432,0.290977,778.806
2551,HASTAY_freeONLY,6.39369,0.5464,1.33969,3.9398,0.407856,977.931
2552,HATZOS02_freeONLY,4.8576,0.544,1.31729,4.0805,0.41297,842.374
2553,HATZOS_freeONLY,4.85832,0.531,1.31771,4.07746,0.402973,846.4
2554,HAVVUX_freeONLY,8.34589,0.4882,2.24415,6.74867,0.217544,425.895
2555,HAVZIP_freeONLY,5.21715,0.471,3.18752,4.01313,0.147764,378.982
2556,HAWGIX_charged,6.23164,0.4892,1.34664,4.41484,0.363275,759.553
2557,HAWGIY_freeONLY,4.9936,0.3948,1.55118,3.76376,0.254516,378.89
2558,HAWREE_freeONLY,5.95677,0.5154,1.29463,4.26157,0.398107,1077.46
2559,HAWVAE_freeONLY,5.43472,0.5248,1.57273,3.75459,0.333688,774.765
2560,HAWVEI_freeONLY,5.44774,0.526,1.50867,3.7649,0.348652,810.136
2561,HAWVIM_freeONLY,5.41474,0.522,1.55868,3.72498,0.334898,771.152
2562,HAWVOS_freeONLY,5.41179,0.519,1.62695,3.71334,0.319002,736.358
2563,HAWVUY_freeONLY,5.4288,0.523,1.58725,3.7248,0.3295,762.135
2564,HAWWAF_freeONLY,5.36818,0.5186,1.61776,3.69998,0.320567,728.804
2565,HAWWEJ_charged,5.42572,0.4976,1.56252,3.38942,0.318461,630.642
2566,HAWWEK_freeONLY,6.09263,0.6796,0.818977,4.09444,0.829816,3192.37
2567,HAWWIN_freeONLY,5.52719,0.4984,1.48348,3.47786,0.335966,361.749
2568,HAWWOT_freeONLY,5.6219,0.4854,1.45639,3.65898,0.33329,421.986
2569,HAWWOU_freeONLY,7.62941,0.622,0.921236,6.73965,0.67518,1809.84
2570,HAWWUZ_freeONLY,5.57729,0.4856,1.47065,3.59774,0.330194,420.625
2571,HAWZEM_freeONLY,4.83947,0.5012,1.28408,3.74089,0.390319,826.263
2572,HAWZIQ_freeONLY,4.23833,0.3996,2.02139,2.45964,0.197686,0
2573,HAXJEX_freeONLY,3.71072,0.3872,1.69059,3.23507,0.229032,0
2574,HAXMUP_freeONLY,8.05193,0.6042,1.0871,5.7692,0.555788,1147.19
2575,HAYLIE_freeONLY,6.35992,0.5426,0.997151,2.96505,0.54415,0
2576,HAZGOF_freeONLY,3.97321,0.4992,1.2409,3.0014,0.402288,0
2577,HAZNED_freeONLY,4.86872,0.4086,2.00125,2.92753,0.204172,0
2578,HAZNIH_freeONLY,4.8647,0.4286,2.00197,2.92988,0.21409,0
2579,HAZNON_freeONLY,4.92903,0.4286,2.01241,2.60838,0.212979,0
2580,HAZSIL_freeONLY,7.68407,0.6134,1.24572,4.67007,0.492405,1482.84
2581,HAZWIP_freeONLY,5.33801,0.6248,0.976158,4.57313,0.64006,1879.5
2582,HEBJAB_freeONLY,4.43731,0.4268,1.28763,3.80271,0.331463,292.794
2583,HEBKEG_freeONLY,5.17721,0.4678,1.56809,3.88044,0.298324,706.999
2584,HEBNIN_freeONLY,4.58822,0.4874,2.32794,3.72184,0.209369,287.732
2585,HEBNOT_freeONLY,5.47987,0.5078,2.30242,4.52981,0.22055,511.175
2586,HEBPUB_charged,4.62579,0.4044,1.73465,2.88484,0.23313,0
2587,HEBTEP_freeONLY,4.72106,0.524,1.2672,3.05363,0.413509,0
2588,HEDBEZ_freeONLY,4.55282,0.4064,2.4021,2.72967,0.169185,0
2589,HEDBID_freeONLY,4.58017,0.4086,2.42529,2.71339,0.168474,0
2590,HEDCEA_freeONLY,4.75561,0.4862,1.27525,2.92557,0.381257,0
2591,HEDGUS_freeONLY,3.49905,0.3924,1.74568,2.94252,0.224784,0
2592,HEFDED_freeONLY,6.92505,0.491,1.17857,4.2277,0.416606,742.388
2593,HEFDIH_freeONLY,4.92199,0.3854,1.41969,2.61069,0.271467,0
2594,HEFDON_freeONLY,7.30188,0.5306,1.32343,3.75891,0.400929,887.291
2595,HEFFAB_charged,9.07189,0.5808,1.09841,5.62921,0.528764,1124.95
2596,HEFVAR_freeONLY,4.22955,0.3872,1.70241,3.7824,0.227442,150.515
2597,HEGCEB_freeONLY,5.1693,0.6372,1.06371,4.46656,0.599038,1763.26
2598,HEGJUZ_freeONLY,6.22529,0.551,1.09032,4.73915,0.505357,1205.3
2599,HEGKAP_freeONLY,7.71357,0.6232,1.28778,5.2637,0.483933,1616.53
2600,HEGNAJ_freeONLY,6.01939,0.4102,1.89872,4.81592,0.216041,375.122
